author,meanCompound,postCount,majorityLabel
tegusheike.bsky.social,0.4019,1,positive
tejaskr.bsky.social,0.8622,1,positive
telemark.bsky.social,0.1801,1,positive
telesonixseeker.bsky.social,0.0,2,neutral
templedrake.bsky.social,0.0,1,neutral
templinjay.bsky.social,0.2463,2,positive
tempo-pie32.bsky.social,-0.27285,2,negative
tenaciousdd.bsky.social,-0.8074,1,negative
tenredpencils1.bsky.social,-0.41108,5,negative
tenseven.bsky.social,-0.5106,1,negative
tentmakertoo.bsky.social,-0.3597,1,negative
teragramytrehod.bsky.social,-0.27963333333333334,3,negative
teresalfenton.bsky.social,-0.2755,1,negative
teresalpn.bsky.social,-0.4215,1,negative
terifaarr.bsky.social,0.54135,2,positive
terminator2030.bsky.social,-0.4588,1,negative
terracotta10.bsky.social,0.0,1,neutral
terrilyndie.bsky.social,-0.2617,1,negative
terriqui.bsky.social,0.3818,1,positive
terrysutton.bsky.social,0.0,2,neutral
tersuki.bsky.social,-0.3454,2,neutral
tetemols.bsky.social,0.8271,1,positive
teunemans.bsky.social,-0.2942,1,negative
texarcane.bsky.social,0.0,1,neutral
texas-bluebird.bsky.social,0.3182,1,positive
texasbuckley.bsky.social,-0.6369,1,negative
texasgeologist.bsky.social,-0.7783,1,negative
texasrunaway.bsky.social,0.0,1,neutral
textcontainer.bsky.social,0.0,1,neutral
tezzerrk.bsky.social,-0.8897,1,negative
tfergsc.bsky.social,0.2144,1,positive
tffawxiedave.bsky.social,0.0,2,neutral
tft.io,0.0386,2,positive
tgagemurphy.bsky.social,0.3612,1,positive
tgirlflora.bsky.social,-0.5848,1,negative
tgrieves.bsky.social,0.8126,1,positive
thackwallop.bsky.social,-0.21273333333333336,3,neutral
thailandmedical.bsky.social,-0.18022,5,negative
thaily.bsky.social,0.3612,1,positive
thalaisa.bsky.social,-0.7366,1,negative
thanh-neville.bsky.social,0.2544,4,positive
thankgod4ever.bsky.social,-0.0772,1,negative
thanksformasking.bsky.social,-0.6654,1,negative
thanksihateit603.bsky.social,-0.296,1,negative
thatac.bsky.social,-0.25506666666666666,3,neutral
thatdale.bsky.social,0.0,1,neutral
thatingrid.bsky.social,0.0,1,neutral
thatjoe.bsky.social,0.0,1,neutral
thatmanglenn.bsky.social,-0.903,1,negative
thatpetewoods.bsky.social,-0.6777500000000001,2,negative
the-art-of-hobbes.bsky.social,0.8676,1,positive
the-brain-of-dave.bsky.social,-0.3412,1,negative
the-divine-kiwi.bsky.social,0.0,1,neutral
the-false-prophet.bsky.social,-0.24025,4,negative
the-hank-s.bsky.social,-0.22303333333333333,3,negative
the-independent.com,0.0,2,neutral
the-mal.bsky.social,0.0,1,neutral
the-real-kdemoro.bsky.social,0.6124,1,positive
the17thqueen.bsky.social,0.0,1,neutral
the4thest.bsky.social,0.0,1,neutral
theactualbrian.bsky.social,0.31245,2,neutral
thealexknapp.bsky.social,0.3182,1,positive
thealextrifier.bsky.social,0.17221999999999998,5,positive
theangelofhistory.bsky.social,-0.376,1,negative
theangelremiel.bsky.social,0.3401888888888889,9,positive
theangrymop.bsky.social,0.0,1,neutral
theapexarchive.bsky.social,0.0,1,neutral
theatlantic.com,-0.24654000000000004,5,negative
thebaroness.bsky.social,0.1093,2,positive
thebeanbarn.bsky.social,-0.4767,1,negative
thebeastcub.bsky.social,0.34125,2,positive
thebeaverton.com,-0.6072,1,negative
thebellaphoenix.bsky.social,0.0,1,neutral
thebestcapt.bsky.social,-0.5284,1,negative
thebigchingon.bsky.social,0.0,1,neutral
thebijoubaby.bsky.social,0.0,1,neutral
thebitterguy.bsky.social,-0.6908,1,negative
theblobert.bsky.social,-0.6369,1,negative
thebookwizard.bsky.social,-0.1663,1,negative
thebookwormturns.co.uk,0.0772,1,positive
thebossross.bsky.social,0.3159,3,positive
theboywhowrote.bsky.social,0.3612,1,positive
thebrett.bsky.social,-0.7501,1,negative
thebuell.bsky.social,-0.4019,1,negative
thebulwark.com,0.2530428571428572,7,positive
thechairmanxyz.bsky.social,0.05805,2,negative
thechrispaduan.bsky.social,-0.593675,4,negative
theconorf.bsky.social,-0.0258,1,neutral
thecorrection.bsky.social,0.296,1,positive
thecountess.bsky.social,0.6486,1,positive
thecountessj.bsky.social,-0.8996,2,negative
thecovey.bsky.social,0.0,1,neutral
thecovidinfoguy.bsky.social,-0.2303111111111111,9,negative
thecrimsonblayde.myatproto.social,0.6249,1,positive
thecrimsonhornet.bsky.social,0.2732,1,positive
thedailybeast.bsky.social,-0.19897499999999999,4,negative
thedailyshow.com,-0.0625,4,neutral
thedarkandthelight.bsky.social,0.0,1,neutral
thedesertginger.bsky.social,0.296,1,positive
thedetroitdiva.bsky.social,0.0,1,neutral
thedeuce.bsky.social,-0.296,1,negative
thedevilzadvoc8.bsky.social,-0.5574,1,negative
thedifference2025.bsky.social,-0.8594,1,negative
thediggler.bsky.social,-0.4033,1,negative
thedigitalgazette.bsky.social,0.6369,1,positive
thedingodave.bsky.social,0.0,1,neutral
thedlee.bsky.social,-0.7263,1,negative
thedmofcthulhu.bsky.social,-0.2263,1,negative
thedougman.bsky.social,0.77115,2,positive
theelites.bsky.social,0.3182,1,positive
thefossil.bsky.social,-0.5227666666666666,3,negative
thefriendlyskeptic.bsky.social,0.1531,1,positive
thegeekprofessor.bsky.social,0.6858,1,positive
theghostofmrhand.bsky.social,0.0,1,neutral
theglobaleye.bsky.social,0.4767,1,positive
thegodshow.com,0.3076,1,positive
thegoodcook.bsky.social,0.0,1,neutral
thegopisfubar2024.bsky.social,0.0,1,neutral
theguardian.com,-0.22762777777777776,18,negative
theharshtruth.bsky.social,-0.8807,1,negative
thehermitdruid.bsky.social,0.34,1,positive
thehorizontaltegu.bsky.social,-0.128,1,negative
thehouseofqdesign.bsky.social,-0.3875,1,negative
thehouseonsodom.bsky.social,0.4939,1,positive
theintercept.com,0.4404,1,positive
theinternetsucks.bsky.social,-0.0129,2,neutral
thejaimewoo.bsky.social,0.294,1,positive
thejenniwren.teamlh.social,-0.4804,1,negative
thejoekelly.bsky.social,-0.4019,1,negative
thejoesmith.bsky.social,0.0,1,neutral
thejonbaker.bsky.social,0.0625,4,neutral
thejournal.ie,0.0,1,neutral
thekernodlegroup.bsky.social,0.5106,1,positive
thekert1.bsky.social,0.0,1,neutral
thekingofengland.bsky.social,0.8257,1,positive
theladyred.bsky.social,0.0,4,neutral
thelastbubblerises.bsky.social,-0.296,1,negative
thelasttheorist.bsky.social,-0.2755,1,negative
thelateryears.bsky.social,0.0,1,neutral
thelaymanlaments.bsky.social,0.3089,1,positive
theliberalvol.bsky.social,0.6369,1,positive
thelibraryces.northsky.social,0.4404,1,positive
theloneraider.bsky.social,-0.05185000000000001,2,negative
thelonerunner18.bsky.social,-0.10255,2,negative
thelonevirologist.bsky.social,-0.7351,1,negative
thelongblonde.bsky.social,-0.8779,1,negative
thelordgod.bsky.social,-0.8201,1,negative
themadscot.bsky.social,0.296,1,positive
themakeroftrouble.bsky.social,-0.7398,1,negative
themaninblackfled.bsky.social,0.18910000000000002,3,neutral
themanprop.bsky.social,0.3612,1,positive
themarchingmorons.bsky.social,-0.802,1,negative
themaryunfaithful.bsky.social,0.0,1,neutral
themedici.bsky.social,0.2463,2,neutral
themegofcheese.bsky.social,0.0,1,neutral
themerrywolf.bsky.social,-0.4829,1,negative
themindfulnomad.bsky.social,0.1513,1,positive
themis2023.bsky.social,0.47965,2,positive
themjl.bsky.social,-0.3988,1,negative
themmchief.bsky.social,0.6369,1,positive
themysteryinc.bsky.social,0.4199,1,positive
thenation.com,-0.77715,2,negative
thenewdeal.bsky.social,0.0,1,neutral
theodorebeef.bsky.social,-0.7578,1,negative
theoldcatlady.bsky.social,0.0,1,neutral
theonion.com,0.0,2,neutral
theonlygert.bsky.social,0.3182,1,positive
theonlyrealtmcmaui.bsky.social,-0.52095,6,negative
theotherjim.bsky.social,0.16885,2,negative
theothermatthew.bsky.social,0.4404,1,positive
thepeoplesoracle.com,0.5081,2,positive
thepeterbriggs.bsky.social,0.0,1,neutral
thepines.bsky.social,0.0,1,neutral
thepoppinator.bsky.social,0.0,1,neutral
thepostmanrusa.bsky.social,0.0,1,neutral
theqldr.com.au,-0.2263,1,negative
therandome.bsky.social,-0.4939,1,negative
therasmussen.bsky.social,0.4019,1,positive
therealchely.bsky.social,0.0,1,neutral
therealgsmith.com,0.2263,1,positive
therealgw.bsky.social,-0.04482666666666666,15,negative
therealjackhopkins.bsky.social,0.7096,1,positive
therealmrbill.bsky.social,-0.6236,1,negative
thereforereview.bsky.social,-0.636,1,negative
theresa909.bsky.social,-0.0572,1,negative
theronlongley.bsky.social,0.0,1,neutral
theronnshow.bsky.social,0.2975,1,positive
thesaltyinkslinger.bsky.social,0.0,1,neutral
thesauruswrecks.bsky.social,0.7458,1,positive
theseer.bsky.social,0.0,1,neutral
theselectfyrd.bsky.social,0.3182,1,positive
theshayd.bsky.social,0.5423,1,positive
theshnazzyone.bsky.social,0.3846,1,positive
theslocankid.bsky.social,0.0,1,neutral
thesnarktank.bsky.social,-0.004466666666666667,3,neutral
thestampcollector.bsky.social,-0.34,1,negative
thesurplusjayerich.bsky.social,-0.093625,4,neutral
thetallsister.bsky.social,-0.148,2,neutral
thetariqm.bsky.social,0.21525,2,positive
thetasalmon.bsky.social,0.6696,1,positive
thetd.bsky.social,0.0,3,neutral
theteasel.bsky.social,-0.1431,1,negative
thetheredundant.bsky.social,0.0,1,neutral
thetimchannel.bsky.social,0.34,1,positive
thetoiletghost.bsky.social,0.1154,1,positive
thetorontonian.bsky.social,0.0,1,neutral
theukrainianreview.bsky.social,0.45204999999999995,2,positive
theunchosen1.bsky.social,0.0,1,neutral
theurv.com,0.3818,1,positive
thev.bsky.social,0.07704615384615383,13,negative
theviceroyofco.bsky.social,0.0,1,neutral
thevirologist.bsky.social,0.12908333333333333,18,positive
thewanderingjew.bsky.social,-0.061575000000000005,4,neutral
thewatcherswatcher.bsky.social,-0.8176,1,negative
thewaynescott.bsky.social,-0.8118,2,negative
thewendyladi.bsky.social,0.3612,1,positive
thewilliamgeorge.bsky.social,-0.2023,1,negative
thewiserose.bsky.social,-0.7574,1,negative
thewomandalorian.bsky.social,0.0,1,neutral
theworldsgreatestwriter.com,-0.1027,1,negative
thewrightjen.bsky.social,0.5719,1,positive
thewrongway.bsky.social,0.0,1,neutral
theycallmegary.bsky.social,0.2263,1,positive
thierry-fux.bsky.social,0.0,1,neutral
thievesguild.biz,0.0,1,neutral
thincan2121.bsky.social,0.32367500000000005,4,positive
thinkfungus.bsky.social,-0.5106,1,negative
thirdcoast1420.bsky.social,0.7906,1,positive
thirstyscholar.bsky.social,-0.2244,1,negative
thisfoxhere.bsky.social,0.049600000000000005,2,positive
thishere-n-of-one.bsky.social,0.0,1,neutral
thisisexhausting.bsky.social,-0.1027,1,negative
thisisjoylps.bsky.social,-0.4215,1,negative
thisisthenam.bsky.social,0.6184499999999999,2,positive
thisteensy.bsky.social,0.4939,1,positive
thmorris.bsky.social,0.0,1,neutral
thngs2come.bsky.social,0.0289,1,neutral
thoang1971.bsky.social,0.0,1,neutral
thohammer.bsky.social,0.2382,1,positive
thomaskralow21.bsky.social,0.5346,1,positive
thomasludge.bsky.social,0.6588,1,positive
thomasswords.bsky.social,-0.7506,1,negative
thommurphy.bsky.social,0.5106,1,positive
thorjansen.bsky.social,-0.6515500000000001,2,negative
thornsoftristan.bsky.social,0.0,2,neutral
thotkrmnl.bsky.social,-0.5106,1,negative
thoughtfulnz.bsky.social,0.3033666666666666,3,positive
thoughtlessdeed.bsky.social,-0.7553,1,negative
thrasherxy.bsky.social,-0.296,1,negative
thrivewell.bsky.social,-0.9258,1,negative
throughthestatic.bsky.social,-0.20156666666666667,3,negative
thrymson.bsky.social,-0.27115,2,neutral
thunder1008.bsky.social,0.0045499999999999985,2,positive
thunderboltgo.bsky.social,-0.41545000000000004,2,negative
thylema.bsky.social,0.3612,1,positive
thyroid-2303.bsky.social,0.7003,1,positive
ticgran45.bsky.social,0.0,1,neutral
ticholas.bsky.social,0.0772,1,positive
tiffany21nyc.bsky.social,-0.3182,1,negative
tiffi-nagaty.bsky.social,0.0,1,neutral
tifotter.bsky.social,0.0,1,neutral
tigertrout8.bsky.social,0.0,1,neutral
tikkaqrow.bsky.social,-0.8156,1,negative
tim-cliffe.bsky.social,0.0,1,neutral
tim.ink,0.6124,1,positive
timatwurk1.bsky.social,-0.2755,1,negative
timblue.bsky.social,0.4588,1,positive
timbo6.bsky.social,0.0,1,neutral
timbothewiz.bsky.social,-0.34435,2,positive
timbousquet.bsky.social,0.296,1,positive
time2move.bsky.social,0.0,1,neutral
timefornow.bsky.social,0.13039999999999996,2,positive
timfra.bsky.social,-0.5267,1,negative
timkell.bsky.social,-0.1901,1,negative
timlagor.bsky.social,0.0,1,neutral
timlow3.bsky.social,-0.5423,1,negative
timopche.bsky.social,0.0386,2,neutral
timothytaubes.bsky.social,-0.34,1,negative
timprice.bsky.social,-0.06412499999999999,4,neutral
tinkerbell24.bsky.social,-0.2144,1,negative
tinkeringtailortom.bsky.social,0.4404,1,positive
tinkiegurl.bsky.social,-0.43445,2,neutral
tinni-tus.bsky.social,-0.038003333333333326,30,positive
tinphx.bsky.social,-0.128,1,negative
tinydonkey.bsky.social,-0.6908,1,negative
tinyhouse.bsky.social,0.6249,1,positive
tippedbeaker.bsky.social,0.0,2,neutral
tired-a-f.bsky.social,0.2914,1,positive
tiredinaz.bsky.social,0.0,1,neutral
tiredoldyarnho.bsky.social,0.2068,2,negative
tiredonthetrail.bsky.social,0.0,1,neutral
tjaye.bsky.social,-0.34,1,negative
tjcatskills.bsky.social,0.4199,1,positive
tjmaximum.bsky.social,-0.7351,1,negative
tjol.bsky.social,-0.5719,1,negative
tjradcliffe.bsky.social,0.06683333333333334,6,positive
tjtequal.bsky.social,0.4927,1,positive
tkb24.bsky.social,-0.2732,1,negative
tkincaidin.bsky.social,-0.25,1,negative
tkingfisher.com,0.023037499999999995,8,negative
tldupy.bsky.social,-0.6428,1,negative
tlm108.bsky.social,0.0,1,neutral
tlt55.bsky.social,-0.0772,1,negative
tlynn71.bsky.social,0.4022333333333334,3,positive
tmackay.bsky.social,0.2263,1,positive
tmaher.bsky.social,-0.34,1,negative
tmartinsmith.bsky.social,-0.1779,1,negative
tmcatee.bsky.social,0.0,1,neutral
tmel1219.bsky.social,-0.8316,1,negative
tmfloressb.bsky.social,0.6369,1,positive
tmgibs.bsky.social,0.0,1,neutral
tmi654.bsky.social,0.0,1,neutral
tmurp1953.bsky.social,-0.6259,2,negative
toad.city,-0.3524,2,neutral
toast2hawks.bsky.social,0.0,1,neutral
toastchanges.com,-0.06386666666666667,3,positive
toastercat.bsky.social,0.5719,1,positive
toasterposey.art,-0.4404,1,negative
tobogganator.bsky.social,0.6597,1,positive
tobymacnutt.bsky.social,-0.5499,1,negative
tobysmoland.bsky.social,0.0,1,neutral
toddbergman.bsky.social,0.0,1,neutral
todders707.bsky.social,0.0,1,neutral
toddlambert.com,-0.184,4,negative
togetherwemask.bsky.social,-0.11569090909090911,11,negative
tokerace.bsky.social,0.3089,1,positive
tolcser.bsky.social,0.0,1,neutral
tollerlover05.bsky.social,-0.17565714285714287,7,negative
tom.ison.blue,-0.6939,1,negative
tom.medsky.social,0.05210000000000001,4,negative
tom1970.bsky.social,0.2557,3,negative
tomasolo.bsky.social,-0.0258,1,neutral
tombunchofnumbers.bsky.social,0.08677499999999999,4,positive
tombussanich.bsky.social,-0.7845,1,negative
tomchilds.bsky.social,0.0,1,neutral
tomdanook.bsky.social,0.4404,1,positive
tomengel7.bsky.social,0.4391,1,positive
tomforsyth.bsky.social,0.0,1,neutral
tomguff.bsky.social,-0.5729,1,negative
tomking.design,-0.3593,1,negative
tomlowman.bsky.social,-0.4767,1,negative
tommusgrove.bsky.social,-0.0516,1,negative
tommy2legs67.bsky.social,-0.33525,2,negative
tommyg1967.bsky.social,0.0772,1,positive
tommyrayray.bsky.social,0.0,1,neutral
tommytwopence.bsky.social,0.765,1,positive
tomnumeco05.bsky.social,-0.0516,1,negative
tompain.bsky.social,0.6597,1,positive
tompostable.bsky.social,0.0,1,neutral
tomschaffer.bsky.social,-0.5106,1,negative
tomsellacar.bsky.social,0.0,1,neutral
tomspoors.bsky.social,0.0,1,neutral
tomthegrinch.bsky.social,0.2263,1,positive
tomwild.bsky.social,-0.4404,1,negative
tomwvv.bsky.social,-0.5423,1,negative
tomzirkle.bsky.social,0.1759,1,positive
tonezib.bsky.social,0.7096,1,positive
toni188.bsky.social,0.3612,1,positive
tonibug4.bsky.social,-0.6908,1,negative
tonyc007.bsky.social,0.0,1,neutral
tonymangino.bsky.social,0.5171,1,positive
tonytassell.bsky.social,-0.3737,2,negative
too-young.bsky.social,-0.5574,1,negative
toomanycommas.bsky.social,0.37845,2,positive
tootall64.bsky.social,-0.5267,1,negative
toothychicken.bsky.social,0.008600000000000016,3,positive
tootlefish.bsky.social,0.2263,1,positive
topiltzin.bsky.social,-0.3865,1,negative
topsybutterfly.bsky.social,0.0,1,neutral
torbalan.bsky.social,-0.2755,1,negative
torejuloe.bsky.social,0.7184,1,positive
torven42.bsky.social,0.0,1,neutral
tostilynx.bsky.social,0.51,1,positive
tourlounette.bsky.social,0.0,1,neutral
toutsuite.bsky.social,0.1923,1,positive
townsendtowers.bsky.social,0.5644,1,positive
toyfu332.bsky.social,-0.7728,1,negative
toyourleft.bsky.social,-0.34,1,negative
tozinameran.bsky.social,-0.4657,2,negative
tpgroberts.bsky.social,0.3612,1,positive
tpwky.bsky.social,0.4321,1,positive
tr3esquire.bsky.social,-0.1695,1,negative
tracey-m.bsky.social,0.28595,2,positive
traceynkoda.bsky.social,0.4199,1,positive
traceytaylor.bsky.social,0.0,1,neutral
tracysusan.bsky.social,-0.4019,1,negative
traicoff-denise.bsky.social,0.0,1,neutral
trance.bsky.social,-0.17025,6,positive
tranquilbreezus.bsky.social,-0.3756,4,negative
transitingthrough.bsky.social,0.5413,1,positive
transplantedsconie.bsky.social,-0.4665333333333333,3,negative
trataal.bsky.social,0.2023,1,positive
traumamomma.bsky.social,0.45420000000000005,2,positive
travel4thestars.bsky.social,0.0,1,neutral
travelbuddha.bsky.social,0.0,1,neutral
travelbugg.bsky.social,0.10015,2,neutral
travellator3.bsky.social,-0.21285,2,negative
travelnerd2022.bsky.social,-0.83205,2,negative
travelprose.bsky.social,-0.5267,1,negative
traymused.bsky.social,-0.08616666666666667,3,neutral
trdowden2.bsky.social,0.15802,5,neutral
trdsf.bsky.social,-0.2124,1,negative
treadingwater1.bsky.social,-0.2732,1,negative
treatallwithlove.bsky.social,-0.8591,1,negative
treeelf.bsky.social,0.2682,3,positive
treekocopter.bsky.social,0.2263,1,positive
tremes15.bsky.social,0.59945,2,positive
trenchdiggr.bsky.social,0.3612,1,positive
trevorthet.bsky.social,-0.1531,1,negative
triagenursemd.bsky.social,-0.34,1,negative
triciapeace.bsky.social,0.5106,1,positive
trickledownfailed.bsky.social,-0.9169,1,negative
triggeredbytrump.bsky.social,-0.5945,1,negative
trinity888.bsky.social,-0.296,1,negative
trinityphoenix.bsky.social,0.0,1,neutral
triplejake.bsky.social,0.0,1,neutral
triplingual.myatproto.social,0.2787,2,positive
trippypea.bsky.social,-0.6377,1,negative
trishasnakes.bsky.social,0.4404,1,positive
trishgreenhalgh.bsky.social,-0.135,6,negative
trixie57.bsky.social,0.14836666666666667,3,positive
trixiebelden75.bsky.social,-0.31245,2,neutral
trixiedixon.bsky.social,-0.4939,1,negative
trixxyil.bsky.social,0.0,1,neutral
trjumpet.swifties.social,0.6555,2,positive
trmyerscough.bsky.social,-0.8573,1,negative
trnrz.bsky.social,0.0,1,neutral
trottershack.bsky.social,-0.4215,1,negative
troubledzoru.bsky.social,0.79365,2,positive
troublemakers49.bsky.social,0.4404,1,positive
trox2.bsky.social,0.7003,1,positive
trubluatx.bsky.social,0.2732,1,positive
truckle4evr.bsky.social,0.0,1,neutral
trueblueusa1972.bsky.social,-0.4767,1,negative
truexted.bsky.social,-0.9732,1,negative
truliablue.bsky.social,-0.6690499999999999,2,negative
trumancapps.bsky.social,-0.7351,1,negative
trumpactiontracker.bsky.social,0.4019,1,positive
trumpblowselon.bsky.social,-0.8555,1,negative
trumpisasociopath.bsky.social,0.0,1,neutral
trumpisurking.bsky.social,-0.24695,2,negative
trumpiztheenemy.bsky.social,0.0,1,neutral
truthaddictvt.bsky.social,0.0,1,neutral
truthministry.bsky.social,0.0,1,neutral
truthntransparency.bsky.social,-0.13945,2,positive
truthoverparty.bsky.social,-0.4588,1,negative
tryangregory.bsky.social,-0.15758,20,negative
tryn2bkind.bsky.social,-0.5859,1,negative
tsalagitiffany.bsky.social,0.0,1,neutral
tsfishergirl.bsky.social,-0.5106,1,negative
tsotate.bsky.social,0.0772,1,positive
tspreew.bsky.social,0.2382,1,positive
tsunami65.bsky.social,0.25388,5,positive
tsundokuenthusiast.bsky.social,-0.10389999999999999,2,positive
tts61.bsky.social,-0.5106,1,negative
tubadrew.bsky.social,0.7579,1,positive
tucamels.bsky.social,0.4404,1,positive
tuckaduck.bsky.social,0.4648,1,positive
tuckfrumplimpdix.bsky.social,0.4404,1,positive
